X,Y
558209,298673
608543,129145
628159,62679
594008,177755
586498,201296
642967,8773
579664,222231
566173,267703
640024,12883
636523,24055
577753,226302
614323,99814
581268,213662
549431,322609
607736,116020
576687,225000
625200,54438
577131,223252
585058,194963
577094,222570
590641,171395
570065,244296
532087,379151
624025,48543
587876,178024
546374,325621
583936,188669
611119,88901
622504,46957
561288,270349
536005,362007
570861,233712
559263,276211
552885,299550
510358,456063
539349,349151
534065,368352
572527,225213
545935,323723
614028,70298
621961,37299
602296,109327
565179,248776
624923,22195
555086,285951
574255,212060
540512,339558
585338,167065
572079,217734
612261,60374
625459,8763
602490,97440
583709,169668
610583,62973
579165,185188
595741,118210
583082,166462
601800,90028
622897,5908
525854,391004
598207,102929
597054,106991
542089,325448
594436,115859
592341,123759
601541,86267
540551,330878
600445,87882
558712,256360
613333,33005
601285,81765
526589,385503
594575,107872
553238,275155
518864,415509
515053,430994
572485,191754
571206,196705
616125,9328
548709,289011
501449,487438
561140,236241
611362,22563
528426,372766
614758,4637
516988,420708
600705,58986
554080,259691
587265,115178
600785,56231
608159,20700
599060,60200
570434,185155
599883,55661
563368,214623
596811,66500
602723,40361
557162,241238
578874,145322
568126,191837
522057,395626
582646,125821
602426,36535
600423,45057
600959,41453
574998,156941
585628,107968
571215,172766
565029,199998
597402,52398
543378,294467
553424,248470
574281,151581
564860,194207
581079,117402
595457,44980
595209,44840
590493,66869
565541,183835
532814,338080
570123,161257
557464,219440
545142,276649
599024,18038
562363,193616
541778,291483
583466,87509
564532,177751
520821,391012
556847,214309
539011,299163
577474,106264
593434,16818
548677,242660
590050,30206
586983,44723
572858,115815
585606,45958
551194,224587
559312,180820
546332,248715
568627,128339
571922,109360
591691,3336
567417,132185
531324,324733
591633,2035
544617,253077
564656,142103
540865,270224
541988,263346
581671,46310
532492,312661
552517,201659
561859,147656
552535,198408
571294,92742
587372,1546
584394,17122
585823,6469
542911,247131
543097,246056
541420,255118
567916,103065
554227,178587
575566,52168
551119,193283
507933,444872
579228,24164
527064,331549
582186,4017
567835,86849
573598,50546
531571,300142
567867,80269
575150,26223
549811,179933
546802,198459
573375,31305
565147,81099
538347,249620
564319,85823
553176,153008
533312,275448
567525,54317
546137,184160
562530,72867
570152,20290
528872,293391
545335,180186
568878,17463
504578,458744
547482,160295
535573,242843
554145,111592
567501,15155
507803,434651
520238,346442
545061,164940
560558,52112
560446,49536
537181,217425
537578,208402
543823,161448
565021,1855
537731,204147
551837,94858
543841,153906
556574,54704
551332,91058
529717,256023
538448,186413
557255,32424
519733,331381
545743,122334
557669,24859
521542,312728
529003,249849
547748,88125
555925,13534
556489,8455
536106,179926
536238,175092
530086,223466
536810,162595
532868,195296
537474,153507
546977,61437
513337,366145
543972,83092
532876,184613
539625,118217
547223,45425
550400,10098
538538,121866
543091,77733
533656,165450
547537,31917
503400,454129
535943,141664
520830,282598
535600,136037
502967,456909
523526,244751
546034,11500
532916,140130
546104,237
540507,55550
544572,11630
529059,165094
539538,44817
525911,196328
522261,236088
536446,68295
535227,81874
534352,91748
537647,50214
516045,298271
537035,46700
526367,171166
533718,80677
535199,52658
525842,166932
526461,158263
531848,91858
508746,372929
510316,352440
524285,174852
536975,5760
515279,282514
531244,72951
528722,101392
535665,7925
529505,87462
535322,6008
517563,243348
514509,278216
521926,171009
518043,204793
519666,170422
526148,66242
508592,341699
515745,219795
526662,40347
507830,349223
517122,195945
512290,274358
516849,192854
522838,90856
509195,316410
525059,10899
523914,27554
512428,238000
515971,159858
512841,212628
522880,8507
514324,177587
510967,243446
518755,79435
515367,142639
518902,65009
507754,298623
503146,400187
512502,187506
511739,194495
504272,367528
512297,174533
512219,174361
503532,382095
507192,287883
517635,20188
516952,11719
515835,27408
510112,183311
509714,181049
514719,30755
514115,18169
503615,345776
514232,3064
508101,187828
510266,112492
510775,84035
506364,233472
510418,92120
512066,31976
506411,226648
510951,63935
505127,267959
499583,465569
507770,140012
508101,118021
499925,449177
506775,154703
507917,86952
507194,77690
507322,48860
506721,66843
503617,176889
504212,130199
504637,60419
502619,195975
503562,107064
501079,307617
503105,119286
502548,153140
503316,40182
502319,95160
500503,285129
500736,231906
500766,160247
501166,66522
500709,108188
499402,88981
498665,172622
497414,63568
497228,4037
497875,278530
497259,262128
495430,27975
497635,354915
496477,224481
495375,152147
493157,30950
494482,145529
496863,359391
495505,276798
493130,187932
490978,87476
494372,304342
489586,96068
487199,13355
488522,72838
495509,370667
485518,11855
486922,67274
497875,469613
493864,339651
488996,187364
488288,182147
490930,262464
484398,81228
488579,217368
493857,364316
483060,70692
486518,166301
482641,63288
483308,93603
485449,157510
486201,190654
490942,311812
478166,7977
487784,248967
477826,53143
477966,56532
479633,105551
491152,346859
475535,40389
477243,78197
493864,405017
473957,30970
481445,174303
481603,183734
471846,7536
476838,108906
496790,464049
482331,207356
474790,75102
489130,328792
475197,84099
480823,190228
482126,214855
470445,16009
471789,45502
471419,40011
486823,300449
481925,221291
478813,172712
468071,4540
476302,151730
477435,171568
488525,347320
467672,49296
493999,431390
465351,50644
494786,445734
478046,222156
491239,401036
480010,258350
462231,32327
488081,363538
487868,365951
478087,247366
478993,265834
460968,54296
475032,221729
462059,75666
455849,10366
454816,239
469210,168599
453768,642
457713,47845
467979,162689
472809,221251
457058,53825
458175,75448
472165,222823
457872,74958
469195,192842
454506,45119
483340,342543
458172,92417
468615,204943
464820,169785
468088,202472
475721,278274
466088,187109
465812,184528
448694,24500
447545,17941
465291,193637
450847,63974
451808,73797
443476,426
477261,308658
461799,173142
453983,107120
479438,331385
458409,151940
452643,105956
450396,87332
475347,300522
450569,94214
460674,180140
469800,258074
461553,192045
445567,60456
463570,210992
463596,211431
477131,322119
466666,242599
450980,121304
455494,157653
462840,217965
447382,97579
470723,279907
437492,20393
465161,236930
467951,260886
448070,107926
471895,295803
444807,93048
444994,94728
493036,456374
473476,311881
439486,62120
468930,279188
473809,316221
448007,135620
473171,316049
485244,402769
440529,86930
455166,192440
456130,203419
452417,180753
443177,117616
435340,64390
436193,73124
478851,364030
480966,378571
455686,209396
463759,263840
461513,250119
435533,78279
460189,242605
438577,102083
435896,84966
445552,148569
446478,155309
447174,162635
426350,34682
429064,52307
439049,117568
459316,249441
435114,97777
437715,116258
423614,28123
424847,36136
430467,72042
483368,403518
433662,95828
455720,232467
440336,142700
426692,65719
467173,310728
455869,245651
434979,124513
471406,339676
435463,130678
433294,118821
432358,114156
452068,229180
451174,224350
444420,187003
432266,120702
455600,255653
412901,15613
421786,65669
490297,451327
436404,149948
436055,148348
493172,468111
416209,45692
462418,300815
422468,85799
420988,78145
442330,195008
441375,190845
414184,45825
411442,31697
421827,87271
461111,298695
425372,109236
462639,308917
438589,182540
434754,166546
420516,93589
404105,10657
422437,105991
455596,277931
423776,115801
439729,197343
402359,15954
458504,297919
432634,169482
416751,90557
420228,109901
431468,168742
473512,375058
470467,361133
400616,24172
429511,164029
471248,366356
473673,378170
416416,102903
406217,54112
408446,65522
444206,237935
431899,179956
456340,296565
418468,116893
394625,3486
402018,41585
392307,1751
435096,202311
422371,144643
423652,150789
411716,97766
431845,190729
452303,286232
410990,97498
431414,190920
446569,261323
487229,446391
404344,69999
409151,92819
415252,122247
394190,28660
401212,61129
468651,363954
413423,118966
394602,37385
433641,218729
459079,330017
406777,107734
440073,249537
389161,35390
386819,26521
446901,280237
432542,220005
430705,216552
412086,139488
395549,74946
384367,29660
426275,202226
381375,20218
377372,4250
379030,12203
464954,361562
382092,25611
397081,87402
392790,70833
397586,91827
376355,7848
418054,175390
402087,112398
418406,178835
388225,59962
386074,51689
418046,180624
407371,142124
407377,142225
406231,138091
384565,54043
460122,349311
398393,111373
382744,51664
397456,110421
424445,214206
377604,34823
382324,53031
445493,294914
377123,33474
379722,46160
458174,344767
377980,40860
403642,139693
425642,227020
403140,143861
431370,249201
421568,213786
397740,127189
365656,12640
446297,307895
396808,127978
435187,267810
419630,212349
448027,315177
368669,27972
390015,105258
367467,24115
405735,162740
404269,158514
446209,309626
399750,143643
447293,314917
385107,92943
436380,276116
390984,115240
388340,107062
409742,183701
368849,39943
369733,44682
380885,84938
357929,4338
378724,78819
450971,332586
374040,65454
392561,131246
455722,350893
468163,393682
358064,16068
373966,70678
354601,4433
470124,400715
392331,134543
386638,115292
475882,420640
382911,102907
480042,434948
402054,169061
363301,38370
358690,23121
403646,175944
455503,352043
377139,90479
392723,143137
421864,241406
358969,31719
446419,325087
359689,38779
385424,127702
473913,417870
369872,79041
382954,123326
375635,101694
377831,111039
448467,337964
354865,38794
447832,336554
375797,107396
348139,21871
411826,223907
427970,275365
342481,6640
377711,118690
350798,34247
373921,107924
430515,285161
416773,242211
382289,136557
417547,246827
433767,297175
371123,104124
368713,96766
399020,191428
427742,280001
345176,26467
351744,48674
370619,108896
345782,34542
334256,2951
397403,195732
389390,171864
453615,363871
340851,28505
476317,432157
365235,102423
469633,413295
405915,226540
351068,65801
361586,98257
330459,10088
345768,54640
454119,369466
390202,184432
386307,173322
457413,379522
418448,267289
432901,309098
339010,39353
353440,83455
367942,127676
326081,12659
390105,193017
397856,215703
339668,57963
360946,117084
374167,153893
468316,414582
337617,53137
415191,267735
404591,239210
358344,112050
350445,90295
421652,287007
410111,256288
391389,205762
344376,78021
324531,24592
456960,385115
432841,320919
354631,109917
393862,216050
421876,292564
420348,288524
370976,156571
353712,110406
361371,132460
388212,205366
392843,218546
414012,274591
338530,76976
310305,3007
318509,26328
401702,245202
442623,352192
388750,212148
482846,457456
458453,394483
345814,103419
367859,161244
408037,265005
347936,110365
418277,292300
443091,356380
337914,87546
316197,32858
429671,323193
316918,36899
313309,28862
324555,59302
309111,23318
365953,165908
365967,167643
338943,101275
468142,422678
315483,43328
378098,198978
428548,324372
310643,31608
448135,373102
366548,171001
461895,407422
298332,3431
365555,170372
339235,107136
320630,61734
304659,22697
302750,18486
377291,202891
412292,288242
303020,23269
360052,162252
349509,137243
462431,410881
379996,211943
364218,173848
335592,105900
389467,236776
335805,108781
389906,238472
422551,317296
362780,175013
359386,167045
447533,376963
339203,119502
344908,133068
337827,116910
403441,272723
299448,26333
400591,266207
386085,231915
316960,68397
341302,126133
396758,257866
376815,210899
378478,215915
440855,362810
418105,310928
299279,34890
393156,253449
287642,12211
325555,100460
308976,63022
372333,209076
425725,331860
308099,65691
285273,14160
394156,262569
349161,160990
307434,67447
308738,70397
351227,166689
377104,225956
341552,149114
367279,207091
298310,54621
334502,135042
321710,106856
279281,13744
304915,70984
371253,218037
345715,161888
434265,357094
274122,5438
289068,39009
381623,243374
327132,126523
296387,59831
428404,346247
370792,221468
420047,328415
325019,122769
312561,96714
421713,332693
384580,252703
401457,289661
351866,183416
309337,92347
366365,215085
322229,120964
332488,143181
285450,43996
298926,73451
308518,95063
359531,204428
295592,71308
348835,184020
384760,259951
280437,41705
313304,111746
319429,124772
382538,256556
371284,233357
345360,179643
277846,40122
437740,372272
463246,425258
303974,95486
294254,76629
305765,101210
322046,134765
348944,190272
281931,52869
411831,320208
342509,178281
259329,8846
454765,408818
310544,113987
333141,160909
279425,52175
255859,4883
366818,231053
285486,66163
376307,250455
310782,117986
254589,4663
432586,364994
303213,104967
339644,178663
253140,6239
265845,31806
400156,301127
343083,187104
251022,3339
343480,188393
268594,38988
334505,171139
352389,206987
250267,4416
388404,279679
396412,296166
295592,96744
298302,102124
281272,68538
430410,363870
285987,79334
297629,102344
359011,223715
293778,95688
327951,163466
255089,20916
380253,266562
269328,49564
382280,270896
290094,90745
246021,5627
374166,255800
338605,186754
412022,329815
335872,181681
277746,68972
372282,253559
322766,157764
240618,389
406439,320863
355445,222756
472018,447338
272910,64034
302002,120750
248723,18395
254198,29132
290419,99172
330722,177386
328385,173091
284265,89136
446099,398675
253915,34048
244491,16737
287986,99220
411373,333228
482328,467694
245965,20525
240029,9489
361318,240558
237176,7480
359204,236698
308036,142474
257588,49226
391925,299799
298096,126987
314114,156888
346854,217617
244523,28883
431722,375157
246757,34014
307757,146886
330150,188525
292192,118817
229232,3694
351844,229160
451585,412498
292798,121947
423850,361774
376087,274651
310259,155091
230819,10257
269749,81307
356517,240265
226849,4995
366015,257905
430803,375580
448146,407206
391431,304911
297952,136131
351168,232622
413228,344687
271410,89967
222791,4389
413048,347132
279130,110633
362735,258454
258767,75414
291923,135135
252988,67049
361093,257032
377736,286677
453472,419441
215198,2627
321354,189220
409130,342491
222181,16858
376457,285765
224274,20984
244439,56960
317118,183640
258504,82186
349636,240785
252320,72538
388685,308587
310648,174174
355125,251749
283392,128766
425842,373575
245314,63755
213599,9613
312858,180204
241557,58205
244251,63615
344683,235354
321899,196576
222416,27760
387393,309034
235458,51519
305650,171269
354390,253957
238610,57721
320649,196944
204658,376
255885,87727
399267,330467
251266,80679
221785,31194
469117,448782
235661,55494
301319,166198
300884,166107
243115,69242
286131,141968
242610,69340
361261,268293
203201,4997
214100,23838
269177,115746
418051,364293
201559,4045
255836,96848
223195,42976
398548,333118
227270,51225
249420,87873
369387,285671
367777,283421
306635,183028
228732,55324
238329,71436
314745,196975
317564,201780
243922,81293
291819,160817
301776,177136
283783,148689
300878,177267
211428,31944
384801,313898
203451,19777
260279,112214
212718,35614
289654,160286
420794,372640
356625,269577
406229,349672
251221,102155
453555,426475
205661,30996
233202,75581
308563,196724
345344,255223
384288,317145
413842,364580
211548,46313
329080,231898
247370,104053
206686,40546
245816,102185
193781,20811
280755,157668
480585,470393
393846,335871
221393,68325
285221,168247
208226,51021
212589,58782
222618,74358
193358,29417
385839,325267
266228,141828
184843,17983
222215,75750
283919,170284
203074,46817
352909,275894
214042,63933
290705,181728
172921,2412
182729,17651
272868,155235
398901,346940
272415,154848
266378,146059
191035,31896
216994,71669
397391,345209
247095,117568
392846,338446
431398,396825
468993,453780
240692,109385
217488,75671
252229,128421
184623,27745
312464,219484
321969,234047
372994,310567
322906,235908
210574,68120
419070,379980
223022,87942
405279,359719
251157,131254
180916,27220
227615,97183
196438,51222
319144,233579
178291,25625
204571,65074
378719,321869
230021,102762
275376,169782
266236,156575
313400,226009
302267,210138
202692,64142
240290,119524
170197,16704
253937,139676
389125,338054
228464,102596
253817,139834
431593,400419
202232,65321
352725,285848
414391,375840
299001,207943
339789,267799
284710,188031
398280,352929
199777,65300
170458,22836
249221,137052
193055,55975
438821,412396
355456,292281
184616,46531
251336,142618
204227,74828
198015,66119
263576,161002
150833,243
208670,83324
326065,252391
276470,181644
215941,95847
309577,229353
186956,55288
332126,262044
413990,378529
277020,184589
253728,151601
165029,26501
304222,223648
170106,34207
236326,127851
251602,149655
291101,206013
259092,161920
156555,19227
354880,297268
189777,66246
322396,252160
157715,22046
318253,246532
192356,73017
148374,12120
160125,29728
143164,6463
329816,265065
220321,113867
161145,32697
314710,245244
225863,122865
204523,93984
190953,75562
151183,21361
165608,41324
172107,50545
346331,289693
398281,361119
294408,219070
301783,229401
254000,165356
256675,169750
140607,12344
341080,284832
322755,259988
350640,297858
350025,297442
171798,56439
203354,99830
133439,5987
186481,77644
189077,81432
157091,38509
447405,429894
166569,53340
179744,71594
171863,61358
153195,36683
212415,115904
357214,309629
194670,92883
200086,101579
204904,108136
195191,95297
144320,28202
260368,182642
179438,76355
225514,137373
190964,92254
283685,214796
147390,35114
195463,98631
260443,184509
214353,123735
145766,33529
131350,14544
277748,207542
162970,56490
292166,227044
374985,336048
363536,321090
145967,35455
223684,137647
177821,78072
223651,138336
168201,66353
352527,307860
163548,61989
322811,269555
374497,337045
160269,58898
236126,158524
322705,270998
226442,146836
210575,126507
205423,119879
359367,318830
414061,389452
128368,21285
371460,335081
180728,90056
145626,45342
257403,189840
243881,173037
138228,38683
220508,144287
440970,425314
322520,274810
429870,411292
263723,200442
419389,398119
145774,51089
299094,245625
355053,316589
333781,289672
239723,170641
228345,156248
344823,303873
279062,220598
190894,108956
159379,69524
241012,173663
341923,301249
229846,160071
389163,360911
391735,364312
390330,362675
159035,72320
288223,234747
187352,108609
125291,31179
111400,13863
160793,75818
164897,81146
230063,162767
277235,221999
202162,128400
103159,5235
374584,343936
147668,61695
314091,268987
177666,99468
357179,322786
270024,214444
334657,294996
205842,135778
412920,392484
362371,330326
362754,330998
340988,304147
257103,201093
105231,15620
358731,326932
390823,366551
109503,22347
164125,89735
398268,376018
164444,90663
195198,128258
112235,27562
131213,50966
309727,268587
119504,36956
165413,93368
182303,113918
212758,151106
114405,31862
106031,21874
114092,32182
434209,420571
226231,169148
264223,215123
150859,78086
213799,154860
284082,239814
259270,210190
164407,96253
250349,199935
167356,100131
292711,250939
208038,150198
328545,294805
182955,120643
229968,177382
367833,342330
98577,20603
289789,249288
116628,42759
128294,56793
178912,117370
200136,142802
152547,86456
358014,331370
186398,127317
93993,17637
132605,64938
384142,363092
116434,46306
87886,12920
421064,406982
217922,167553
180945,124146
283519,245132
90802,18054
367702,344661
146050,84950
79631,7716
80071,8265
169371,113055
166450,109783
343670,317293
109376,43733
183525,130826
107787,43602
224523,179691
91033,25374
210053,163771
310252,280099
320627,292236
107688,45378
296603,264938
402428,387582
276466,242238
154877,101987
413832,401160
362222,341863
225566,184787
474340,470805
238784,200780
150895,100213
179376,133446
76828,16200
76886,16518
162670,114913
139572,88663
227069,188684
237812,201096
73236,13365
176174,131320
195962,153942
87552,30628
130392,79532
81227,23884
175905,131917
67718,9668
291442,263740
344148,323530
333395,311430
110099,58427
185146,144177
319288,295917
205484,167540
172033,129820
66456,10717
102192,51169
239420,206158
413434,402763
249052,217740
62307,9322
355582,338244
221066,187485
311522,288925
237429,206551
113501,69187
273470,247726
111532,67777
199882,166299
95104,49870
157321,119518
205985,173758
127972,87570
174078,138776
392329,380826
283551,260429
209398,178421
234990,206976
380616,368241
107093,67525
124743,87305
116473,78251
282073,260489
348705,333840
444826,439526
202219,172917
180880,149822
80479,39802
212112,184368
204663,176392
207757,180116
57105,15485
161345,129658
135959,102110
51907,11150
356381,343438
311544,294895
145462,114596
69285,32308
73113,37169
468363,465847
204190,179519
54898,18116
85828,52306
240677,219829
309688,294462
71899,37613
158074,130940
82033,48865
183081,158233
61165,26790
60879,27070
256474,237927
219758,198689
281139,264727
193531,170634
209353,187705
116324,87942
188735,165948
109714,81342
40348,6916
41172,8062
34816,1981
355468,345443
75278,45903
127402,101886
198076,177790
81695,53634
69071,40222
457919,455299
143824,121152
89706,63769
113095,89049
206733,188742
306113,294337
344546,335399
44806,17917
190338,172142
96423,73229
105317,82735
102921,80374
283369,271240
147479,127679
284722,272794
102224,80186
282017,270092
52739,28209
423997,420012
329847,320868
245494,232409
136479,117754
334478,326066
164879,147775
203903,189047
76761,55951
471169,469879
362935,356412
42690,20758
420831,417246
359462,353240
164567,149649
138662,122926
304014,295603
123940,107900
341498,334817
120422,104352
110164,93723
211923,199854
53725,35392
118652,103501
109036,93503
207110,195514
231929,221627
407927,404542
29751,12342
106999,92597
198518,187668
47230,31041
67960,53951
210736,201421
118990,107034
66754,53151
235563,227357
194228,184821
200472,191485
233201,225732
178413,169673
72578,61761
307387,302759
46803,36348
208546,202037
65766,56121
117393,108956
32961,22718
176362,169340
111452,104165
72677,64892
142965,138107
22696,16602
77199,71985
61312,56119
48436,43131
265653,263080
27553,22448
135664,132326
133622,130359
452247,451890
171884,169982
258482,257114
162315,160425
97516,95257
42721,40821
68037,66262
249473,248530
205597,204650
403935,403694
314312,314186
168944,169070
43709,44007
81357,82019
245553,246152
383880,384268
166579,168013
374190,374808
414046,414490
362678,363495
123140,126322
79278,82939
313494,315204
259408,261784
218053,220873
70877,75303
77179,81682
337493,339371
399482,400693
214670,218142
191458,195283
249379,252503
30161,36092
340335,342639
407875,409233
217875,222259
345367,347801
135797,142155
209564,214841
447124,448132
406198,408009
55932,64601
30433,40202
179896,186649
346012,349544
356317,359891
56684,67829
144931,153992
148305,157339
369723,373083
119578,129764
280648,286648
294625,300437
232730,240442
220203,228549
232112,240295
328019,333543
467171,468235
2778,19233
250395,258847
18740,36334
19757,37486
34453,51736
20844,38955
96827,112198
5730,25012
452471,454352
59155,76644
305462,313720
430028,433008
6862,27895
355943,362156
457639,459674
149354,166286
173849,190447
166677,183654
98346,118864
329911,338660
349807,357535
107355,127637
247246,260346
258074,270681
166358,184111
27234,52567
152773,171712
83494,106220
272103,284877
318561,329135
415780,420735
187178,205767
316309,327298
144315,165709
174100,193784
22330,51257
94811,119831
220717,238884
135130,158966
9121,41585
373208,381577
72619,101146
89509,116970
286629,300925
141541,165882
90718,119150
15417,49480
237985,256807
60553,92261
175945,199375
149839,175230
8116,43908
98316,127603
65156,96999
244787,264331
32633,68736
11939,49684
42764,79443
176444,202614
9383,49144
23684,62601
36552,75026
323901,338519
318132,333703
212865,237527
389261,399070
112827,147979
34704,77356
42998,86004
29354,73763
69199,110101
179755,210399
30247,75297
305912,324492
9946,57204
157903,190990
4153,52439
76697,118141
50957,94957
125973,162826
203339,232850
116019,154291
168238,201374
63555,107616
102080,142323
391745,402639
55346,100397
53211,99099
69259,114829
360383,375133
134039,173002
311589,332430
123578,165405
71208,119286
126757,168830
114952,158783
137879,179354
170791,208813
269879,296470
176322,214082
79970,129544
154729,196097
132119,176336
242457,273536
274015,301348
36340,92876
158732,200492
340021,359612
107937,156625
36882,94567
253646,284557
70288,124441
154992,198745
117257,165973
194827,233706
22771,83992
45804,104165
283273,311089
64916,120984
327176,350034
232795,268293
25990,89712
76268,133241
176293,219826
5193,72205
18061,83884
121217,173122
259918,292829
134870,185490
258177,291722
120150,173307
34359,100071
345131,366914
333712,357154
147817,197757
178994,224690
113029,168218
14522,83912
121366,176208
399615,414073
1694,74367
30427,99035
66826,130119
29967,99344
402474,416762
173031,221257
254560,290903
172893,221676
99592,159428
301678,331696
1787,78603
16285,90961
292489,324463
31822,104151
1296,78457
117264,176451
100312,162460
75690,141780
223621,267171
4358,83234
82044,148597
2190,81643
63766,133507
71679,140165
286258,320362
99343,163737
104532,168113
188203,238473
43073,116977
372203,392835
348881,373330
32284,109270
119058,182005
73052,144005
319636,349665
4859,87690
322984,352529
202593,252776
313980,345534
66865,140561
122688,188322
146356,207874
73735,148058
339615,367622
283860,321961
88664,161495
58065,136415
17848,103802
39662,121913
129155,195825
453889,462037
84213,159112
82666,158104
6339,96420
144638,209764
163331,225038
192359,248813
223032,274305
12168,102631
242608,290416
422612,436935
82959,161067
225808,277345
58861,141924
209400,264177
47720,133185
393550,413755
84166,164804
277438,320628
210095,266498
209091,265882
57440,144211
24404,117721
60368,146685
44453,134036
291993,332947
164834,231053
245477,295894
405875,424396
31912,124830
198075,257940
173458,238930
134698,208450
61795,150342
256762,305990
55586,146684
270210,317330
136225,211567
80055,167247
171048,239663
270528,318522
140467,215890
64003,155536
131032,208693
84555,172420
49068,145140
127774,207117
37953,136868
223341,282568
115980,198286
253994,306655
283158,329619
425208,441133
144885,221590
35188,135735
155629,230082
202852,267068
97206,185257
277672,326234
41253,141707
8518,116207
319491,359079
255331,309089
27837,131807
109579,195753
413539,432652
5599,116075
242119,299900
160757,236927
127482,211267
219042,282726
97966,189389
352956,386314
348363,382796
171416,246552
21827,131743
152272,232314
353236,386990
363673,395058
295554,342970
47864,153323
399881,423142
332261,371523
330888,370708
362045,394526
56723,162011
199316,271130
349600,385404
42290,152201
6511,125576
183946,260499
201088,273548
274263,328992
212580,282803
80790,183412
158473,243543
111536,208346
298570,348683
134618,226116
362547,396964
78436,184788
105884,205403
444578,458407
80537,187146
81085,188201
165185,250761
277148,334025
483497,487468
306560,356303
32449,153318
269718,329154
201891,279558
382368,412859
126332,223890
77292,187965
6130,135808
326372,371923
98405,204355
229161,300624
176494,262076
165051,253834
247661,314634
244245,312168
66252,181941
215973,292204
188277,272149
132838,231941
269372,331644
25631,154542
176614,264563
156269,250504
212442,291788
431093,449899
30926,160785
157189,252205
32754,162613
111616,220082
96171,209483
202375,286134
121164,228024
161567,257057
180020,271118
252186,322719
413859,438280
310802,364922
252627,323532
141819,244810
30972,165965
57976,185227
278551,342338
197426,284703
502,144877
294200,353543
340511,386550
116659,227770
116087,227510
276634,341439
6616,150440
45394,178122
253082,325181
108927,223382
132463,240062
267149,335448
266733,335273
241281,317631
164502,263617
54869,187184
87697,210315
85785,209815
120790,234357
159331,261572
358114,400539
423265,446083
192121,284669
274952,342706
268448,338283
202153,292197
116481,232852
95043,218099
175054,273782
231273,313082
139229,250007
205488,295984
293267,356752
124255,239954
282486,349447
110667,230864
17873,166947
6289,159728
23025,171708
135238,249295
291616,356643
117505,238076
288256,354953
123810,242632
56914,197315
25141,176003
28151,178272
23627,177205
175737,280432
13877,171304
62370,204541
151827,265032
222198,313863
108046,237710
10289,172883
206334,304187
15768,178113
34116,190961
19567,181400
367477,412250
12912,179055
81154,224466
94829,233656
386620,425274
119074,249937
8238,177328
68121,217999
316761,380365
170638,286172
56405,212318
185480,296514
197298,304348
40287,203592
4269,181675
107420,247960
37143,203214
153046,277865
98393,244193
82885,234484
22681,196273
188864,302196
340982,398818
152554,279546
4028,185790
82466,235886
381037,424551
17594,195397
151614,280031
31206,204348
120852,260955
40589,210715
310338,380515
220369,324095
47885,215990
52209,218775
331464,394069
390147,430877
88879,242616
53687,220680
54263,221053
143759,277337
376584,422613
49111,218678
170720,294476
59388,225309
236365,335746
334510,396759
149618,282093
15379,198916
274089,359510
79444,239231
1177,191819
214044,323186
25763,207808
212418,323017
363135,415967
268857,358495
367547,419215
116467,267216
276306,364066
76981,244296
141259,283101
257221,353973
21633,213988
224050,335283
390913,434666
186151,313399
303380,382999
78626,249899
13813,211524
125241,277674
317393,391477
295575,378616
438714,463331
242273,347579
56311,238128
36500,226638
291135,376616
132988,283762
74928,249882
286741,374293
96937,263579
139135,288495
140316,289187
252417,354813
19145,218490
101718,266818
41916,232214
678,208395
203733,327166
74393,252387
245220,351958
85222,260206
7661,216188
114614,278334
99446,269712
425511,456811
324238,398785
296839,383254
209929,333531
48008,242006
128918,288418
272614,370212
32584,233988
275635,372240
274138,371413
20191,228112
9814,222772
386915,435699
74306,259512
222062,342929
174949,316432
113714,282204
301067,387647
223319,343944
143812,299739
373756,428700
209976,337063
249116,359035
39712,241807
170005,315295
3481,222760
127448,292180
52459,250475
280074,377232
87663,270470
3277,224238
118990,288613
53225,252978
442143,467585
284675,380875
236550,354517
77185,266933
9455,230327
109339,285180
36643,245523
163328,315226
163013,315239
131160,297842
168651,318485
28878,242205
215299,344164
293322,386901
403145,446786
331243,407786
53923,257256
46971,253614
50039,255407
164829,317764
14709,237032
402703,446887
8744,234138
314047,399160
176286,325089
69977,268317
218069,348626
317172,401650
184084,330513
429308,461707
65310,267974
260763,372142
156599,316895
125275,300269
24579,246944
29573,250541
36945,255112
365945,428754
22392,247613
151323,315614
224303,354121
153326,317067
136369,308369
192813,338038
16295,245453
205448,345367
272563,380542
263293,376077
26544,253082
28965,254428
272425,381427
151467,318752
116238,300719
130393,308273
324256,408674
101915,294082
199532,345286
193930,342441
64062,276312
152530,321645
318919,406810
36736,263345
214348,354112
223138,358951
358093,427586
54891,274286
191668,344329
49216,273352
9569,253907
111553,305200
84629,291738
439605,469358
326353,413016
274670,387333
216355,358570
132278,317025
107974,305375
250248,375807
72734,288261
89707,296733
142305,322809
108466,306363
92496,298693
162934,333817
305330,404270
163477,334946
150946,328830
89899,299026
287448,395583
117367,312535
207805,356920
211662,359088
118546,313787
167401,337807
232273,369345
183779,346044
332733,418440
224807,366418
144718,327798
113808,312900
18803,267860
26717,271877
287211,397388
88013,304080
182536,349034
71728,297434
274573,393324
159023,339528
179279,349122
65472,295836
168318,344125
8362,270085
342667,426084
65169,296896
213015,365882
191616,356359
173270,347923
90639,309782
216292,368094
341732,426414
141832,334370
338254,425193
222315,372030
188417,356657
343693,427829
244751,382584
11330,275919
243223,382386
24491,282931
1575,272833
145923,338540
139567,336502
